17.03.2018;108,52;60,24;9,91;3,33;1 379,64;1 379,64;1 448,40;1 403,25;66,97;71,78;60,89;7,27;3,60;5 343,54;5 189,97;5 469,02;5 280,29;69,89
18.03.2018;108,48;60,66;9,89;3,34;1 432,55;1 432,55;1 503,90;1 457,35;68,88;72,13;60,96;7,32;3,65;5 349,91;5 190,35;5 476,67;5 280,87;71,84
19.03.2018;106,33;60,68;9,88;3,34;1 410,61;1 410,61;1 478,40;1 435,08;64,73;71,43;60,83;7,32;3,65;5 338,75;5 194,15;5 462,99;5 284,39;67,61
20.03.2018;101,40;59,70;9,49;3,37;1 484,18;1 484,18;1 549,60;1 509,12;62,19;69,47;59,38;7,30;3,63;5 345,68;5 196,62;5 463,79;5 282,86;64,74
21.03.2018;102,31;59,97;9,48;3,37;1 486,22;1 486,22;1 552,80;1 511,39;63,23;69,85;59,58;7,24;3,56;5 341,93;5 195,53;5 461,16;5 282,33;65,67
22.03.2018;102,90;62,58;9,37;3,41;1 573,91;1 573,91;1 645,20;1 602,80;63,78;71,58;61,07;7,28;3,61;5 328,12;5 198,81;5 452,60;5 289,80;66,29
23.03.2018;104,72;61,89;9,64;3,35;1 463,23;1 463,23;1 531,60;1 489,53;63,01;71,39;60,90;7,35;3,66;5 319,36;5 197,75;5 442,99;5 288,21;65,67
24.03.2018;103,36;60,68;9,57;3,35;1 490,67;1 490,67;1 558,70;1 516,51;63,94;70,78;60,41;7,37;3,69;5 337,44;5 189,38;5 459,55;5 278,32;66,64
25.03.2018;100,20;58,24;9,74;3,32;1 436,45;1 436,45;1 498,40;1 459,52;60,57;68,45;58,75;7,36;3,68;5 343,20;5 187,37;5 458,04;5 271,74;63,17
26.03.2018;97,32;56,73;9,75;3,33;1 375,63;1 375,63;1 431,90;1 396,65;56,10;66,13;57,01;7,26;3,58;5 334,43;5 204,19;5 441,94;5 284,17;58,42
27.03.2018;95,14;56,36;9,52;3,34;1 419,76;1 419,76;1 475,50;1 441,16;55,32;65,37;56,42;7,29;3,61;5 338,01;5 205,96;5 443,23;5 284,38;57,41
28.03.2018;95,02;56,05;9,68;3,29;1 388,33;1 388,33;1 442,70;1 409,06;54,37;65,11;56,31;7,37;3,69;5 337,66;5 205,35;5 442,10;5 283,47;56,72
29.03.2018;94,88;54,27;9,84;3,30;1 300,42;1 300,42;1 351,20;1 318,65;53,05;63,62;55,04;7,33;3,64;5 341,69;5 214,07;5 441,78;5 289,00;55,19
30.03.2018;95,35;55,38;9,82;3,33;1 358,66;1 358,66;1 412,20;1 378,47;54,57;64,62;55,77;7,30;3,61;5 340,27;5 211,09;5 443,27;5 287,88;56,66
31.03.2018;95,13;54,10;9,61;3,33;1 333,66;1 333,66;1 386,00;1 352,26;54,97;64,08;55,34;7,28;3,59;5 348,26;5 200,62;5 449,82;5 276,13;57,16
01.04.2018;94,67;53,62;9,47;3,33;1 364,79;1 364,79;1 417,90;1 383,54;56,28;64,05;55,30;7,30;3,63;5 355,60;5 185,39;5 457,19;5 260,57;58,50
02.04.2018;94,67;59,93;9,13;3,27;1 595,88;1 595,88;1 658,00;1 622,89;55,71;65,56;56,47;7,26;3,62;5 278,09;5 154,28;5 382,71;5 232,07;57,74
03.04.2018;95,06;61,77;9,07;3,20;1 658,93;1 658,93;1 724,00;1 688,66;55,53;65,50;56,36;7,31;3,66;5 246,32;5 136,17;5 350,13;5 213,36;57,47
04.04.2018;94,76;61,55;9,00;3,22;1 654,00;1 654,00;1 718,50;1 683,44;55,20;65,18;56,06;7,29;3,64;5 242,26;5 141,25;5 345,06;5 217,76;57,01
05.04.2018;95,09;59,34;9,30;3,18;1 531,33;1 531,33;1 591,40;1 556,86;55,02;64,47;55,68;7,29;3,65;5 252,73;5 115,42;5 353,64;5 190,58;57,07
06.04.2018;93,12;56,32;9,46;3,16;1 389,92;1 389,92;1 442,40;1 410,97;51,42;62,88;54,37;7,38;3,67;5 114,77;5 010,18;5 208,50;5 080,52;52,43
07.04.2018;94,24;56,22;9,78;3,14;1 384,98;1 384,98;1 438,40;1 405,79;52,92;62,24;53,83;7,38;3,68;5 302,73;5 153,89;5 398,01;5 224,85;55,09
08.04.2018;93,70;58,02;9,50;3,15;1 495,59;1 495,59;1 552,70;1 519,44;53,64;63,01;54,39;7,30;3,61;5 297,39;5 158,21;5 394,82;5 230,66;55,61
09.04.2018;92,49;55,50;9,34;3,19;1 440,38;1 440,38;1 494,10;1 461,52;53,53;62,75;54,12;7,41;3,65;5 335,46;5 205,80;5 432,80;5 278,23;55,42
10.04.2018;92,99;56,12;9,48;3,19;1 439,59;1 439,59;1 493,80;1 461,11;53,32;63,00;54,24;7,31;3,69;5 231,58;5 111,63;5 327,77;5 183,03;55,22
11.04.2018;93,82;57,16;9,45;3,14;1 414,75;1 414,75;1 468,90;1 436,67;52,12;62,53;53,82;7,20;3,70;5 143,71;5 036,07;5 236,98;5 105,36;53,96
12.04.2018;93,75;56,93;9,38;3,12;1 404,60;1 404,60;1 458,30;1 426,20;51,97;62,49;53,85;7,12;3,61;5 136,27;5 030,08;5 229,33;5 099,40;53,70
13.04.2018;93,83;57,09;9,50;3,12;1 395,77;1 395,77;1 449,20;1 417,33;51,53;62,49;53,87;7,13;3,62;5 144,09;5 044,17;5 237,27;5 113,72;53,35
14.04.2018;94,28;55,51;9,73;3,13;1 359,13;1 359,13;1 411,60;1 379,07;52,95;62,35;53,82;7,17;3,68;5 153,94;5 020,28;5 246,91;5 089,37;54,78
15.04.2018;94,80;58,29;9,41;3,21;1 567,27;1 567,27;1 628,40;1 592,48;57,50;64,79;55,68;7,16;3,68;5 147,55;4 990,92;5 247,38;5 064,22;59,52
16.04.2018;93,98;58,17;9,34;3,20;1 534,57;1 534,57;1 593,50;1 559,13;55,22;64,03;55,06;7,15;3,65;5 136,32;5 005,48;5 233,75;5 077,44;57,17
17.04.2018;93,42;58,83;9,26;3,21;1 603,29;1 603,29;1 664,20;1 629,49;55,73;64,13;55,01;7,10;3,59;5 125,63;5 001,87;5 223,14;5 073,66;57,51
18.04.2018;83,31;55,06;9,43;3,28;1 732,76;1 732,76;1 786,20;1 757,84;49,20;59,56;51,77;7,10;3,60;5 126,25;4 984,16;5 211,13;5 047,89;50,86
19.04.2018;80,20;49,91;9,61;3,14;1 484,66;1 484,66;1 527,30;1 502,41;45,19;55,70;48,66;7,15;3,64;5 131,24;4 987,79;5 205,86;5 044,30;46,57
20.04.2018;80,73;51,52;9,33;3,24;1 589,57;1 589,57;1 635,80;1 609,74;46,66;56,90;49,59;7,07;3,55;5 130,83;4 986,28;5 208,57;5 044,90;48,08
21.04.2018;83,64;51,91;9,47;3,23;1 536,91;1 536,91;1 584,60;1 556,72;48,99;57,94;50,30;7,15;3,65;5 122,23;4 968,61;5 202,58;5 028,64;50,52
22.04.2018;85,81;54,50;9,46;3,24;1 644,13;1 644,13;1 697,60;1 667,40;51,72;60,33;52,27;7,13;3,63;5 123,00;4 964,40;5 209,81;5 029,01;53,34
23.04.2018;83,33;53,93;9,30;3,25;1 665,44;1 665,44;1 716,80;1 688,55;49,20;59,10;51,42;7,11;3,62;5 152,33;5 007,22;5 236,30;5 070,35;50,75
24.04.2018;82,42;53,49;9,30;3,23;1 666,94;1 666,94;1 717,30;1 689,68;48,47;58,36;50,80;7,14;3,64;5 089,76;5 032,60;5 170,71;5 094,57;49,23
25.04.2018;82,82;52,27;9,53;3,16;1 559,38;1 559,38;1 606,90;1 579,74;47,87;57,80;50,35;7,15;3,63;5 169,01;5 029,87;5 249,71;5 090,76;49,34
26.04.2018;80,58;51,40;9,49;3,22;1 583,52;1 583,52;1 629,40;1 603,54;46,43;56,78;49,61;7,16;3,64;5 174,76;5 029,36;5 252,83;5 088,52;47,91
27.04.2018;81,92;52,30;9,55;3,20;1 571,37;1 571,37;1 618,30;1 591,90;46,77;57,47;50,13;7,10;3,56;5 173,49;5 042,72;5 253,39;5 103,26;48,19
28.04.2018;79,49;51,95;9,40;3,24;1 655,61;1 655,61;1 702,40;1 676,96;45,83;56,62;49,48;7,20;3,66;5 184,66;5 047,76;5 262,46;5 106,84;47,35
29.04.2018;79,38;51,69;9,42;3,24;1 675,28;1 675,28;1 722,50;1 696,68;46,61;56,66;49,52;7,18;3,64;5 193,02;5 041,04;5 271,06;5 100,12;48,08
30.04.2018;80,12;51,44;9,50;3,21;1 616,75;1 616,75;1 663,10;1 637,22;46,60;56,51;49,32;7,15;3,60;5 199,85;5 052,75;5 277,60;5 111,53;48,08
01.05.2018;80,05;50,91;9,57;3,18;1 548,29;1 548,29;1 592,60;1 567,52;45,35;56,22;49,24;7,22;3,67;5 196,59;5 052,79;5 273,50;5 111,37;46,83
02.05.2018;79,58;47,85;9,86;3,17;1 405,33;1 405,33;1 445,10;1 420,82;44,79;54,51;47,80;7,15;3,62;5 205,72;5 039,00;5 278,32;5 094,13;46,21
03.05.2018;79,94;46,46;9,82;3,14;1 329,65;1 329,65;1 367,60;1 343,52;44,72;54,62;47,89;7,31;3,61;5 310,44;5 155,73;5 384,75;5 212,35;46,12
04.05.2018;80,10;49,92;9,75;3,17;1 449,87;1 449,87;1 491,40;1 467,22;43,97;54,76;48,11;7,26;3,52;5 333,91;5 175,76;5 408,94;5 233,13;45,39
05.05.2018;80,71;53,18;9,81;3,25;1 647,06;1 647,06;1 694,90;1 669,25;45,59;55,96;49,24;7,37;3,57;5 380,04;5 205,20;5 458,93;5 265,56;47,06
06.05.2018;79,41;51,90;9,73;3,24;1 654,16;1 654,16;1 700,80;1 675,43;45,74;54,62;48,12;7,33;3,54;5 390,15;5 182,65;5 465,59;5 240,11;47,21
07.05.2018;79,95;51,41;9,96;3,20;1 465,48;1 465,48;1 507,30;1 483,99;42,04;54,12;47,63;7,40;3,58;5 162,65;4 998,42;5 233,65;5 052,78;43,68
